,date,freq
0,2015-6-15,4.466667
1,2015-7-1,4.266667
2,2015-7-16,4.3125
3,2015-8-1,4.533333
4,2015-8-16,3.375
5,2015-9-1,4.6
6,2015-9-15,4.6666669999999995
7,2015-10-1,3.4
8,2015-10-16,3.5
9,2015-11-1,3.8666669999999996
10,2015-11-15,4.6
11,2015-12-1,3.8666669999999996
12,2015-12-16,3.3125
13,2016-1-1,3.2
14,2016-1-16,5.5
15,2016-2-1,4.357143
16,2016-2-14,4.928571
17,2016-3-1,4.933333
18,2016-3-16,4.1875
19,2016-4-1,5.6666669999999995
20,2016-4-15,4.0
21,2016-5-1,4.6666669999999995
22,2016-5-16,4.0
23,2016-6-1,4.866667
24,2016-6-15,4.3333330000000005
25,2016-7-1,4.133333
26,2016-7-16,5.3125
27,2016-8-1,4.0
28,2016-8-16,5.625
29,2016-9-1,4.266667
30,2016-9-15,4.4
31,2016-10-1,4.266667
32,2016-10-16,3.9375
33,2016-11-1,4.6
34,2016-11-15,4.4
35,2016-12-1,4.133333
36,2016-12-16,3.9375
37,2017-1-1,3.8
38,2017-1-16,3.375
39,2017-2-1,4.0
40,2017-2-14,4.142857
41,2017-3-1,4.2
42,2017-3-16,4.8125
43,2017-4-1,4.3333330000000005
44,2017-4-15,4.066667
45,2017-5-1,4.266667
46,2017-5-16,4.5625
47,2017-6-1,6.3333330000000005
48,2017-6-15,5.133333
49,2017-7-1,5.466667
50,2017-7-16,5.0625
51,2017-8-1,4.733333
52,2017-8-16,5.625
53,2017-9-1,4.533333
54,2017-9-15,5.6666669999999995
55,2017-10-1,5.733333
56,2017-10-16,3.5
57,2017-11-1,4.6666669999999995
58,2017-11-15,4.533333
59,2017-12-1,4.3333330000000005
60,2017-12-16,4.0625
61,2018-1-1,5.133333
62,2018-1-16,3.75
63,2018-2-1,3.642857
64,2018-2-14,4.428571
65,2018-3-1,4.866667
66,2018-3-16,3.625
67,2018-4-1,5.6
68,2018-4-15,4.133333
69,2018-5-1,4.933333
70,2018-5-16,4.5
71,2018-6-1,5.0
72,2018-6-15,4.8
73,2018-7-1,5.466667
74,2018-7-16,5.5625
75,2018-8-1,4.866667
76,2018-8-16,5.4375
77,2018-9-1,4.6
78,2018-9-15,4.4
79,2018-10-1,5.2
80,2018-10-16,3.8125
81,2018-11-1,4.066667
82,2018-11-15,4.2
83,2018-12-1,3.933333
84,2018-12-16,4.0
85,2019-1-1,4.3333330000000005
86,2019-1-16,5.0
87,2019-2-1,3.928571
88,2019-2-14,4.142857
89,2019-3-1,4.733333
90,2019-3-16,6.125
91,2019-4-1,5.8
92,2019-4-15,4.0
93,2019-5-1,4.466667
94,2019-5-16,5.0625
95,2019-6-1,4.6666669999999995
96,2019-6-15,4.933333
97,2019-7-1,4.6666669999999995
98,2019-7-16,5.0625
99,2019-8-1,6.0
100,2019-8-16,4.5625
101,2019-9-1,4.933333
102,2019-9-1,4.967395703447381
103,2019-9-15,5.094259438823019
104,2019-10-1,3.9713253356368083
105,2019-10-16,4.577779464565362
106,2019-11-1,4.523349329081509
107,2019-11-15,4.270959058018747
108,2019-12-1,4.174933935021777
109,2019-12-16,4.493884763253444
110,2020-1-1,4.34065263446872
111,2020-1-16,4.077964915212402
112,2020-2-1,4.386373612989403
113,2020-2-14,4.754182326167338
114,2020-3-1,5.315754366667567
115,2020-3-16,5.41725554711879
116,2020-4-1,4.23543594339352
117,2020-4-15,4.676534540499222
118,2020-5-1,4.949562082267162
119,2020-5-16,5.516205305273933
120,2020-6-1,5.160612303365036
121,2020-6-15,5.3039753828707825
122,2020-7-1,5.350875710391635
123,2020-7-16,5.493336341107926
124,2020-8-1,5.309393951536891
125,2020-8-16,4.90414796785486
126,2020-9-1,5.282338023309986
127,2020-9-15,5.528631878529109
128,2020-10-1,3.9531746728150186
129,2020-10-16,4.686211198681681
130,2020-11-1,4.642880842152012
131,2020-11-15,4.406237702675452
132,2020-12-1,4.281763368041522
133,2020-12-16,4.872627845152827
134,2021-1-1,4.451156669136385
135,2021-1-16,4.07474199343776
136,2021-2-1,4.534143480984373
137,2021-2-14,4.973717613815091
138,2021-3-1,5.064209469770643
139,2021-3-16,5.74643360860574
140,2021-4-1,4.33329061893966
141,2021-4-15,4.908100326227345
142,2021-5-1,4.9961037988237225
143,2021-5-16,5.337364024431791
144,2021-6-1,5.167722161928702
145,2021-6-15,5.412376038284501
146,2021-7-1,5.549845354037827
147,2021-7-16,5.558986451060792
148,2021-8-1,5.382477544372736
149,2021-8-16,4.985156951313109
150,2021-9-1,5.084501526767878
151,2021-9-15,5.503812506066719
